doctor_id,name,specialization,highest_degree,experience,fee,degrees,wait_time,num_patients,rating,location,experience_years,experience_level_category,shift_start,shift_end,shift_duration_hours,avg_patient_handling_capacity,num_appointments_today,appointment_load,peak_hours_flag,previous_day_availability,is_available_today,date
1298,Dr. Batool Zahoor,Neurologist,MBBS,25 Years,Not Available,FCPS (Neurology),12 Years,not available,96%,Islamabad,25,senior,8:00,14:00,6,30,39,1.3,1.0,0,0,2027-07-21
1299,Dr. Waqar Hafeez,Neurologist,M.B.B.S.,7 Years,Not Available,Diplomate of American Borad (Psychiatry & Neurology),15 - 30 Min,197,99%,Islamabad,7,mid,8:00,14:00,6,20,9,0.45,1.0,1,0,2027-07-22
1300,Dr. Husnain Hashim,Neurologist,MBBS,18 Years,Not Available,"MCPS (Medicine),  FCPS (Neurology),  FEBN,  MSc. Stroke Medicine (Austria)",30 - 45 Min,23,100%,Islamabad,18,senior,9:00,15:00,6,30,24,0.8,1.0,1,1,2027-07-23
1301,Dr. Mansoor Iqbal,Neurologist,M.B.B.S.,17 Years,Not Available,F.C.P.S. (Neurology),Under 15 Min,22,100%,Islamabad,17,senior,10:00,17:00,7,30,7,0.23333333333333,,0,1,2027-07-24
1302,Dr. Habib Ullah,Neurologist,M.B.B.S,37 Years,Not Available,"Dip. in Clinical Neurology,  Fellowship in Neurology (Glasgow)",Under 15 Min,367,96%,Islamabad,37,senior,11:00,14:00,3,30,10,0.33333333333333,,0,1,2027-07-25
1303,Dr. Sidrah Nawaz,Neurologist,M.B.B.S.,9 Years,Not Available,F.C.P.S.,Under 15 Min,6,100%,Islamabad,9,mid,10:00,14:00,4,20,4,0.2,,1,0,2027-07-26
1304,Dr. Ehsan Ur Rehman,Neurologist,MBBS,9 Years,Not Available,M.D (Neurology),Under 15 Min,45,100%,Islamabad,9,mid,9:00,17:00,8,20,36,1.8,1.0,1,0,2027-07-27
1305,Dr. Waseem Shehzad,Neurologist,M.B.B.S.,9 Years,Not Available,F.C.P.S.,8 Years,not available,100%,Islamabad,9,mid,9:00,17:00,8,20,37,1.85,1.0,1,0,2027-07-28
1306,Dr. Maimoona Siddiqui,Neurologist,MBBS,9 Years,Not Available,DAB,not available,not available,100%,Islamabad,9,mid,10:00,16:00,6,20,28,1.4,,1,0,2027-07-29
1307,Dr. Mohammad Tariq,Neurologist,MBBS,9 Years,Not Available,,not available,not available,100%,Islamabad,9,mid,11:00,17:00,6,20,4,0.2,,0,0,2027-07-30
1308,Dr. Aftab Awan,Neurologist,MBBS,9 Years,Not Available,Dip. Pain Medicine (USA),not available,not available,100%,Islamabad,9,mid,11:00,15:00,4,20,8,0.4,,0,0,2027-07-31
1309,Dr. Abdul Haleem,"General Physician, Neurologist",MBBS,9 Years,Not Available,"FCPS (Medicine),  Dip. Nephrology",not available,not available,100%,Islamabad,9,mid,8:00,15:00,7,20,1,0.05,1.0,1,1,2027-08-01
1310,Dr. Muhammad Amjad,Neurologist,MBBS,9 Years,Not Available,"FCPS, MCPS",not available,not available,100%,Islamabad,9,mid,11:00,16:00,5,20,0,0.0,,1,1,2027-08-02
1311,Dr. Muhammad Azhar Saeed,Neurologist,MBBS,9 Years,Not Available,FCPS (PAK),not available,not available,100%,Islamabad,9,mid,10:00,14:00,4,20,39,1.95,,1,0,2027-08-03
1312,Dr. Raja Farhat Shoaib,Neurologist,MBBS,9 Years,Not Available,FCPS,not available,not available,100%,Islamabad,9,mid,9:00,14:00,5,20,29,1.45,1.0,1,0,2027-08-04
1313,Dr. Wasim Tariq Malik,Neurologist,MBBS,9 Years,Not Available,FCPS,not available,not available,100%,Islamabad,9,mid,8:00,17:00,9,20,10,0.5,1.0,1,0,2027-08-05
1314,Dr. Sarmad Ishtiaq,Neurologist,MBBS,9 Years,Not Available,FCPS,not available,not available,100%,Islamabad,9,mid,8:00,15:00,7,20,27,1.35,1.0,0,0,2027-08-06
1315,Dr. Haris Majid,Neurologist,MBBS,9 Years,Not Available,FCPS (Neurology),17 Years,not available,100%,Islamabad,9,mid,9:00,14:00,5,20,11,0.55,1.0,0,1,2027-08-07
1316,Dr. Arsalan Ahmad,Neurologist,M.B.B.S,9 Years,Not Available,F.C.P.S,not available,not available,100%,Islamabad,9,mid,11:00,16:00,5,20,38,1.9,,0,0,2027-08-08
1317,Dr. Waseem Tariq Malik,Neurologist,MBBS,9 Years,Not Available,"MCPS, FCPS",not available,not available,100%,Islamabad,9,mid,9:00,16:00,7,20,25,1.25,1.0,1,0,2027-08-09
1318,Dr. M. Azhar Saeed,Neurologist,M.B.B.S,9 Years,Not Available,F.C.P.S,not available,not available,100%,Islamabad,9,mid,11:00,15:00,4,20,12,0.6,,1,1,2027-08-10
1319,Dr. Qamar Zaman,Neurologist,MBBS,9 Years,Not Available,"MCPS, FCPS",not available,not available,100%,Islamabad,9,mid,9:00,16:00,7,20,7,0.35,1.0,0,0,2027-08-11
1320,Dr. Teerath Das Khatri,Neurologist,MBBS,6 Years,"Rs. 1,000",FCPS (Neurology),Under 15 Min,442,100%,Karachi,6,mid,10:00,16:00,6,20,27,1.35,,0,0,2027-08-12
1321,Dr. Sidra Javed Barry,Neurologist,MBBS,3 Years,"Rs. 1,000",FCPS (Neurology),Under 15 Min,97,100%,Karachi,3,junior,11:00,15:00,4,10,29,2.9,,1,0,2027-08-13
1322,Dr. Ahmed Husain,Neurologist,M.B.B.S,13 Years,Not Available,"DCN,  F.C.P.S. (Neurology)",Under 15 Min,57,100%,Karachi,13,mid,10:00,17:00,7,20,8,0.4,,0,0,2027-08-14
1323,Dr. Monika Kumari,Neurologist,M.B.B.S.,11 Years,"Rs. 1,200",F.C.P.S. (Neurology),Under 15 Min,376,100%,Karachi,11,mid,8:00,17:00,9,20,38,1.9,1.0,1,0,2027-08-15
1324,Assist. Prof. Dr. Munir Afzal,Neurologist,MBBS,15 Years,"Rs. 2,500","FCPS (Neurology),  PGD Clinical Neurology",Under 15 Min,817,99%,Karachi,15,mid,9:00,16:00,7,30,30,1.0,1.0,1,1,2027-08-16
1325,Dr. Aaisha Aziz,Neurologist,MBBS,7 Years,"Rs. 2,000",FCPS (Neurology),Under 15 Min,36,80%,Karachi,7,mid,8:00,17:00,9,20,20,1.0,1.0,0,1,2027-08-17
1326,Assist. Prof. Dr. Inam E Khuda,Neurologist,MBBS,20 Years,"Rs. 3,500","FCPS (Neurology),  Fellowship of European Board of Neurology,  Fellowship in Stroke Medicine",Under 15 Min,20,100%,Karachi,20,senior,8:00,17:00,9,30,33,1.1,1.0,0,0,2027-08-18
1327,Dr. Samreen Mahmood,Neurologist,M.B.B.S,16 Years,"Rs. 2,000",F.C.P.S. (Neurology),Under 15 Min,312,99%,Karachi,16,senior,8:00,16:00,8,30,30,1.0,1.0,0,0,2027-08-19
1328,Dr. Wajid Jawaid,Neurologist,M.B.B.S,8 Years,"Rs. 1,800",F.C.P.S. (Neurology),15 - 30 Min,1660,100%,Karachi,8,mid,8:00,17:00,9,20,24,1.2,1.0,1,1,2027-08-20
1329,Dr. Mukesh Lal,Neurologist,MBBS,24 Years,"Rs. 1,200","Diploma in Clinical Neurology,  MD (Neurology)",15 - 30 Min,142,97%,Karachi,24,senior,9:00,16:00,7,30,11,0.36666666666667,1.0,1,1,2027-08-21
1330,Dr. Sundus Mehtab Shafee,Neurologist,M.B.B.S.,5 Years,"Rs. 1,000","F.C.P.S. (Neurology),  Fellowship in Stroke & Vascular Neurology",Under 15 Min,581,100%,Karachi,5,junior,8:00,14:00,6,20,0,0.0,1.0,0,0,2027-08-22
1331,Dr. Humera Khalid,Neurologist,M.B.B.S.,11 Years,"Rs. 1,500",F.C.P.S. (Neurology),Under 15 Min,348,99%,Karachi,11,mid,9:00,15:00,6,20,21,1.05,1.0,1,1,2027-08-23
1332,Prof. Dr. Attiya Sabeen Rahman,"Internal Medicine Specialist, Family Physician, General Physician, Neurologist",MD(Neurology),20 Years,"Rs. 2,500","F.C.P.S. (Medicine),  MRCP (UK),  FRCP LONDON",Under 15 Min,674,97%,Karachi,20,senior,9:00,15:00,6,30,39,1.3,1.0,1,0,2027-08-24
1333,Dr. Bushra Ammad Taimuri,Neurologist,MBBS,3 Years,"Rs. 2,500",FCPS (Neurology),15 - 30 Min,63,100%,Karachi,3,junior,10:00,17:00,7,10,36,3.6,,1,0,2027-08-25
1334,Dr. Asma Niaz,Neurologist,M.B.B.S.,17 Years,"Rs. 2,500","Dip. in Clinical Neurology,  M.C.P.S. (Family Medicine),  MD (Neurology)",15 - 30 Min,281,97%,Karachi,17,senior,11:00,17:00,6,30,0,0.0,,0,0,2027-08-26
1335,Dr. Indar Kumar,Neurologist,M.B.B.S,25 Years,"Rs. 1,500",Diploma in Clinical Neurology,15 - 30 Min,1737,99%,Karachi,25,senior,11:00,17:00,6,30,0,0.0,,1,1,2027-08-27
1336,Dr. Mehreen Shamim,Neurologist,M.B.B.S,6 Years,"Rs. 2,000",F.C.P.S. (Neurology),15 - 30 Min,26,93%,Karachi,6,mid,9:00,15:00,6,20,20,1.0,1.0,0,0,2027-08-28
1337,Dr. Shahnaz Shah,"Neurologist, Internal Medicine Specialist",MBBS,23 Years,"Rs. 2,500","FCPS (Medicine),  FCPS (Neurology)",15 - 30 Min,1038,97%,Karachi,23,senior,10:00,14:00,4,30,14,0.46666666666667,,0,0,2027-08-29
1338,Dr. Syed Arif Ali Jaffery,"Neurologist, Pain Management Specialist, Sleep Medicine Doctor",MBBS (Dow),30 Years,Not Available,"MD (USA),  Diploma in Neurology (USA),  Fellow Sleep Disorders (USA),  Fellow Neurophysiology and Neuromuscular Disorders,  EMG/EEG (USA)",Under 15 Min,29,96%,Karachi,30,senior,9:00,14:00,5,30,16,0.53333333333333,1.0,1,1,2027-08-30
1339,Dr. Roohi Baqir,Neurologist,M.B.B.S,9 Years,"Rs. 1,500",F.C.P.S. (Neurology),Under 15 Min,34,100%,Karachi,9,mid,9:00,15:00,6,20,21,1.05,1.0,0,0,2027-08-31
1340,Dr. Jawwad Us Salam,Neurologist,MBBS,19 Years,"Rs. 2,000",M.D (Neurology),15 - 30 Min,690,99%,Karachi,19,senior,9:00,14:00,5,30,37,1.2333333333333,1.0,1,0,2027-09-01
1341,Dr. Sidra Jazil Faruqi,Neurologist,MBBS,7 Years,"Rs. 1,500","FCPS (Neurology),  SCE (Neurology),  MRCP",Under 15 Min,717,99%,Karachi,7,mid,10:00,15:00,5,20,34,1.7,,0,0,2027-09-02
1342,Dr. Kanwal,Neurologist,MBBS,10 Years,"Rs. 1,000",FCPS (Neurology),15 - 30 Min,374,98%,Karachi,10,mid,11:00,14:00,3,20,15,0.75,,0,0,2027-09-03
1343,Prof. Dr. Arif Herekar,"Neurologist, Pediatric Neurologist",M.B.B.S.,37 Years,"Rs. 3,500","MCPS (Medicine),  Diploma in Neurology,  Doctor of Medicine (Neurology),  M.D Neurology,  Doctor of Medicine (Neurology),  DTM&H",Under 15 Min,1971,96%,Karachi,37,senior,10:00,16:00,6,30,7,0.23333333333333,,1,1,2027-09-04
1344,Dr. Fowzia Siddiqui,Neurologist,MBBS,26 Years,Not Available,"M.D,  Felllowship,  Clinican Neurophysiology & Epilepsy,  Certi. in Clinical Neurophysiology,  EEG and Epilepsy",15 - 30 Min,128,99%,Karachi,26,senior,8:00,16:00,8,30,16,0.53333333333333,1.0,0,1,2027-09-05
1345,Dr. Ameet Kumar,Neurologist,M.B.B.S.,7 Years,Not Available,F.C.P.S.,Under 15 Min,73,99%,Karachi,7,mid,10:00,15:00,5,20,16,0.8,,0,0,2027-09-06
1346,Dr. Dileep Kumar,Neurologist,M.B.B.S,15 Years,"Rs. 2,000",F.C.P.S. (Neurology),Under 15 Min,500,100%,Karachi,15,mid,10:00,14:00,4,30,25,0.83333333333333,,0,0,2027-09-07
1347,Dr. Afreen Zubair,Neurologist,MBBS,6 Years,"Rs. 1,000",FCPS (Neurology),Under 15 Min,53,100%,Karachi,6,mid,10:00,17:00,7,20,12,0.6,,1,0,2027-09-08
1348,Dr. Muhammad Hassan Shaikh,Neurologist,MBBS,8 Years,"Rs. 2,000",FCPS (Neurology),Under 15 Min,48,100%,Karachi,8,mid,10:00,14:00,4,20,16,0.8,,1,0,2027-09-09
1349,Assist. Prof. Dr. Junaid Ahmed Shaikh,Neurologist,MBBS,10 Years,"Rs. 1,000",FCPS (Neurology),30 - 45 Min,91,96%,Karachi,10,mid,11:00,16:00,5,20,37,1.85,,0,0,2027-09-10
1350,Dr. Faizan Memon,Neurologist,M.B.B.S.,7 Years,"Rs. 1,500",F.C.P.S. (Neurology),Under 15 Min,10,100%,Karachi,7,mid,8:00,16:00,8,20,16,0.8,1.0,0,0,2027-09-11
1351,Dr. Atif Saeed Anjum,Neurologist,.B.B.S.,24 Years,"Rs. 3,000",DCN,30 - 45 Min,126,98%,Karachi,24,senior,11:00,14:00,3,30,13,0.43333333333333,,0,1,2027-09-12
1352,Dr. Aijaz Ali,Neurologist,MBBS,10 Years,"Rs. 2,000",FCPS (Neurology),Under 15 Min,216,93%,Karachi,10,mid,11:00,14:00,3,20,5,0.25,,1,1,2027-09-13
1353,Dr. Shakil Ahmad,Neurologist,M.B.B.S,30 Years,"Rs. 1,500","DCN,  MD (Neurology)",15 - 30 Min,834,97%,Karachi,30,senior,10:00,17:00,7,30,34,1.1333333333333,,1,0,2027-09-14
1354,Dr. Muhammad Rizwan Sheikh,Neurologist,MBBS,18 Years,"Rs. 1,500",Diploma in Clinical Neurology,Under 15 Min,513,98%,Karachi,18,senior,9:00,17:00,8,30,13,0.43333333333333,1.0,0,1,2027-09-15
1355,Assoc. Prof. Dr. Muhammad Hazim Yousuf Brohi,Neurologist,MBBS,25 Years,"Rs. 3,000",FCPS (Neurology),Under 15 Min,34,95%,Karachi,25,senior,9:00,14:00,5,30,7,0.23333333333333,1.0,1,1,2027-09-16
1356,Dr. Mohsina Syed,Neurologist,M.B.B.S.,8 Years,"Rs. 1,000",F.C.P.S. (Neurology),Under 15 Min,216,99%,Karachi,8,mid,11:00,14:00,3,20,14,0.7,,1,1,2027-09-17
1357,Dr. Aziz B. Sonawalla,Neurologist,MBBS,30 Years,Not Available,"M.D (Medicine),  M.D (Neurology)",15 - 30 Min,53,100%,Karachi,30,senior,11:00,14:00,3,30,26,0.86666666666667,,1,1,2027-09-18
1358,Dr. Ubaid Ahmed Khanzada,Neurologist,M.B.B.S.,13 Years,Not Available,Diploma of Clinical Neurology (DCN),15 - 30 Min,60,93%,Karachi,13,mid,10:00,14:00,4,20,12,0.6,,1,0,2027-09-19
1359,Dr. Ravi Shanker,Neurologist,MBBS,"100%
                                                                                    (12)",Not Available,FCPS (Neurology),10 Years,12,,Karachi,100,senior,11:00,15:00,4,30,30,1.0,,0,0,2027-09-20
1360,Dr. Qurat Ul Ain,Neurologist,M.B.B.S.,7 Years,Not Available,F.C.P.S. (Neurology),15 - 30 Min,127,100%,Karachi,7,mid,10:00,14:00,4,20,34,1.7,,1,0,2027-09-21
1361,Dr. Aftab Ahmed Leghari,"Neurologist, Pain Management Specialist",MBBS,15 Years,Not Available,F.C.P.S. (Neurology),Under 15 Min,212,97%,Karachi,15,mid,9:00,17:00,8,30,5,0.16666666666667,1.0,1,1,2027-09-22
1362,Dr. Jai Perkash,Neurologist,M.B.B.S,8 Years,Not Available,F.C.P.S. (Neurology),Under 15 Min,378,99%,Karachi,8,mid,9:00,16:00,7,20,4,0.2,1.0,0,0,2027-09-23
1363,Dr. S. Saba Zaidi,Neurologist,M.B.B.S.,10 Years,Not Available,F.C.P.S.,Under 15 Min,185,100%,Karachi,10,mid,8:00,15:00,7,20,21,1.05,1.0,0,0,2027-09-24
1364,Dr. Jay Sing Rana,Neurologist,MBBS,8 Years,Not Available,"FCPS (Neurology),  D C N (UoK)",Under 15 Min,202,99%,Karachi,8,mid,9:00,14:00,5,20,22,1.1,1.0,1,1,2027-09-25
1365,Dr. Samar Altaf,Neurologist,M.B.B.S,7 Years,Not Available,F.C.P.S (Neurology),15 - 30 Min,45,94%,Karachi,7,mid,11:00,16:00,5,20,24,1.2,,1,1,2027-09-26
1366,Dr. Muhammad Shahid Mustafa,Neurologist,MBBS,31 Years,Not Available,"Diplomate Of American Board Of Neurology,  Diplomate American Board of  Electrodiagnostic Medicine",Under 15 Min,223,98%,Karachi,31,senior,9:00,15:00,6,30,33,1.1,1.0,0,0,2027-09-27
1367,Dr. Shabbir Saifuddin Rangwala,Neurologist,M.B.B.S,"100%
                                                                                    (7)",Not Available,Diploma in Clinical Neurology,25 Years,7,,Karachi,100,senior,10:00,16:00,6,30,25,0.83333333333333,,0,1,2027-09-28
1368,Dr. Sadia Khan,Neurologist,M.B.B.S,20 Years,Not Available,"Neurology Graduate,  Fellowship In Neurophysiology,  MD",Under 15 Min,26,100%,Karachi,20,senior,9:00,14:00,5,30,4,0.13333333333333,1.0,0,0,2027-09-29
1369,Dr. Santosh Kumar Pamnani,Neurologist,MBBS,19 Years,Not Available,DCN (UK),Under 15 Min,57,100%,Karachi,19,senior,8:00,14:00,6,30,25,0.83333333333333,1.0,1,1,2027-09-30
1370,Dr. Anila Umar,Neurologist,MBBS,10 Years,Not Available,FCPS (Neurology),Under 15 Min,187,95%,Karachi,10,mid,9:00,17:00,8,20,19,0.95,1.0,1,1,2027-10-01
1371,Dr. Wasim Akhtar,Neurologist,MBBS,18 Years,Not Available,FCPS,Under 15 Min,52,95%,Karachi,18,senior,10:00,14:00,4,30,5,0.16666666666667,,0,0,2027-10-02
1372,Dr. M. Farooq Khan,Neurologist,MBBS,36 Years,Not Available,"FCPS (Neurology),  DCN (Neurology)",15 - 30 Min,234,97%,Karachi,36,senior,10:00,14:00,4,30,5,0.16666666666667,,1,1,2027-10-03
1373,Assoc. Prof. Dr. Bashir Ahmed Soomro,Neurologist,MBBS,21 Years,Not Available,Diploma in Clinical Neurology,15 - 30 Min,7,100%,Karachi,21,senior,11:00,15:00,4,30,17,0.56666666666667,,0,1,2027-10-04
1374,Dr. Rabel Hyder,Neurologist,MBBS,"100%
                                                                                    (4)",Not Available,PGD in Neurology,30 - 45 Min,4,,Karachi,100,senior,9:00,17:00,8,30,3,0.1,1.0,1,1,2027-10-05
1375,Dr. Saima Jawaed,"Neurologist, Diabetologist",MBBS,21 Years,Not Available,"Dip in Diabetes,  DCN",Under 15 Min,75,98%,Karachi,21,senior,10:00,15:00,5,30,16,0.53333333333333,,0,1,2027-10-06
1376,Dr. Syed Muhammad Atique,Neurologist,M.B.B.S.,21 Years,Not Available,F.C.P.S.,15 Years,not available,98%,Karachi,21,senior,8:00,16:00,8,30,13,0.43333333333333,1.0,0,0,2027-10-07
1377,Dr. Zafar Ullah,Neurologist,MBBS,18 Years,Not Available,DCN,Under 15 Min,71,83%,Karachi,18,senior,11:00,14:00,3,30,13,0.43333333333333,,1,1,2027-10-08
1378,Dr. Asad Akram Faruki,Neurologist,M.B.B.S.,18 Years,Not Available,F.C.P.S. (Neurology),6 Years,not available,83%,Karachi,18,senior,8:00,16:00,8,30,12,0.4,1.0,1,1,2027-10-09
1379,Dr. Rajesh Kumar Khatri,Neurologist,MBBS,18 Years,Not Available,FCPS (Neurology),12 Years,not available,83%,Karachi,18,senior,9:00,15:00,6,30,6,0.2,1.0,1,1,2027-10-10
1380,Dr. Qamar un Nisa,Neurologist,MBBS,18 Years,Not Available,FCPS (Neurology),26 Years,not available,83%,Karachi,18,senior,9:00,14:00,5,30,14,0.46666666666667,1.0,1,1,2027-10-11
1381,Asst. Prof. Dr. Abdul Malik,Neurologist,MBBS,18 Years,Not Available,"DCN,  M.D",25 Years,not available,83%,Karachi,18,senior,9:00,14:00,5,30,18,0.6,1.0,1,1,2027-10-12
1382,Dr. Sarfaraz Ahmed,Neurologist,MBBS,18 Years,Not Available,FCPS (Neurology),8 Years,not available,83%,Karachi,18,senior,11:00,15:00,4,30,34,1.1333333333333,,1,0,2027-10-13
1383,Dr. Ashfaq A Sharif,Neurologist,MBBS,18 Years,Not Available,,not available,not available,83%,Karachi,18,senior,10:00,15:00,5,30,16,0.53333333333333,,0,1,2027-10-14
1384,Dr. Azra Zafar,Neurologist,MBBS,18 Years,Not Available,FCPS,not available,not available,83%,Karachi,18,senior,11:00,15:00,4,30,34,1.1333333333333,,1,0,2027-10-15
1385,Assoc. Prof. Dr. Bhojo Asumal Khealani,Neurologist,MBBS,18 Years,Not Available,"FCPS (Neurology),  IDABCN (CNP),  IDABCN (NIOM)",17 Years,not available,83%,Karachi,18,senior,8:00,15:00,7,30,18,0.6,1.0,0,0,2027-10-16
1386,Dr. Farrukh Shahab Khan,Neurologist,MBBS,18 Years,Not Available,,not available,not available,83%,Karachi,18,senior,11:00,15:00,4,30,19,0.63333333333333,,0,1,2027-10-17
1387,Dr. Feeroza Saleem Jessani,Neurologist,MBBS,18 Years,Not Available,FCPS,not available,not available,83%,Karachi,18,senior,8:00,14:00,6,30,35,1.1666666666667,1.0,1,1,2027-10-18
1388,Dr. Khalid Sher,Neurologist,MBBS,18 Years,Not Available,"MD,  FCPS",18 Years,not available,83%,Karachi,18,senior,11:00,15:00,4,30,34,1.1333333333333,,0,1,2027-10-19
1389,Prof Dr. Mohammad Abdullah,Neurologist,MBBS,18 Years,Not Available,FCPS (Neuro),28 Years,not available,83%,Karachi,18,senior,10:00,14:00,4,30,31,1.0333333333333,,0,1,2027-10-20
1390,Dr. Mohammad Amjad Khan,Neurologist,MBBS,18 Years,Not Available,FASCIP,not available,not available,83%,Karachi,18,senior,8:00,14:00,6,30,39,1.3,1.0,1,0,2027-10-21
1391,Dr. Mohammad Wasay,Neurologist,MBBS,18 Years,Not Available,MD,not available,not available,83%,Karachi,18,senior,9:00,15:00,6,30,23,0.76666666666667,1.0,1,1,2027-10-22
1392,Dr. Mubashira Hashmi,Neurologist,MBBS,18 Years,Not Available,,not available,not available,83%,Karachi,18,senior,9:00,15:00,6,30,16,0.53333333333333,1.0,1,1,2027-10-23
1393,Dr. Nabila Soomro,Neurologist,MBBS,18 Years,Not Available,FCPS,not available,not available,83%,Karachi,18,senior,11:00,17:00,6,30,6,0.2,,0,1,2027-10-24
1394,Dr. Nadeem Memon,Neurologist,MBBS,18 Years,Not Available,,not available,not available,83%,Karachi,18,senior,9:00,14:00,5,30,0,0.0,1.0,1,1,2027-10-25
1395,Dr. Naveeduddin Ahmed,Neurologist,MBBS,18 Years,Not Available,FCPS,not available,not available,83%,Karachi,18,senior,8:00,15:00,7,30,34,1.1333333333333,1.0,1,0,2027-10-26
1396,Dr. Qasim Ahmed,Neurologist,MBBS,18 Years,Not Available,DCN,not available,not available,83%,Karachi,18,senior,9:00,15:00,6,30,31,1.0333333333333,1.0,1,1,2027-10-27
1397,Dr. Saad Shafqat,Neurologist,MBBS,18 Years,Not Available,"PhD,  MD",not available,not available,83%,Karachi,18,senior,10:00,15:00,5,30,35,1.1666666666667,,1,1,2027-10-28
1398,Dr. Sarwar Jamil Siddiqui,Neurologist,MBBS,18 Years,Not Available,MRCP,not available,not available,83%,Karachi,18,senior,10:00,17:00,7,30,12,0.4,,0,1,2027-10-29
1399,Dr. Ayeesha Kamran Kamal,Neurologist,MBBS,18 Years,Not Available,,not available,not available,83%,Karachi,18,senior,11:00,17:00,6,30,5,0.16666666666667,,1,1,2027-10-30
1400,Dr. Nadeem A. Memon,Neurologist,MBBS,18 Years,Not Available,FCPS (Neurology),not available,not available,83%,Karachi,18,senior,8:00,16:00,8,30,13,0.43333333333333,1.0,0,1,2027-10-31
1401,Dr. Naila Naeem Shahbaz,Neurologist,MBBS,18 Years,Not Available,FCPS,not available,not available,83%,Karachi,18,senior,10:00,14:00,4,30,36,1.2,,1,1,2027-11-01
1402,Dr. Yahya Khan,Neurologist,MBBS,18 Years,Not Available,"MCPS,  DCM",not available,not available,83%,Karachi,18,senior,10:00,16:00,6,30,14,0.46666666666667,,0,1,2027-11-02
